angle_slope,auxiliaries_power_loss,engine_capacity,engine_max_power,f0,f1,f2,has_start_stop,n_wheel_drive,vehicle_mass,AvgV,InitT
0.014042797,1.441184285,1461,81,148.5522611,0.115980418,0.039492443,1,2,1594,51.62291667,86.21537071
-0.014926501,0.833139151,1461,81,148.5522611,0.115980418,0.039492443,1,2,1594,51.62291667,81.19635223
-0.028894989,0.245210875,1461,81,148.0512549,0.103445098,0.039841932,1,2,1588,51.62291667,68.40628069
0.006652647,0.56624626,1598,81,131.6308716,0.275753095,0.035037918,1,2,1403,51.62291667,82.33781003
0.062075307,0.356411731,1598,81,131.6308716,0.275753095,0.035037918,1,2,1403,51.62291667,94.31829439
0.021891125,0.1977571,1598,81,131.6308716,0.275753095,0.035037918,1,2,1403,51.62291667,84.22867567
0.037629792,1.020207939,1598,81,129.3103375,0.277933188,0.034977136,1,2,1377,51.62291667,89.01692218
0.021505029,1.029900619,1598,81,129.3103375,0.277933188,0.034977136,1,2,1377,51.62291667,85.27354824
-0.003759077,1.541544979,1598,81,135.8667011,0.356517473,0.032786175,1,2,1451,51.62291667,82.03456882
-0.030517611,0.419581017,1598,77,155.5085343,0.272818845,0.035119726,1,2,1672,51.62291667,72.30920968
0.06483668,1.575596661,1968,103,165.0007163,0.272818845,0.035119726,0,4,1779,51.62291667,94.9156738
-0.013611374,1.275307927,1968,103,165.0007163,0.272818845,0.035119726,0,4,1779,51.62291667,81.97528456
-0.020035806,1.365076678,1968,103,156.8374403,0.272818845,0.035119726,1,2,1687,51.62291667,81.17217536
-0.070877727,0.576299922,1598,77,157.8146333,0.313454741,0.033986781,1,2,1698,51.62291667,49.61354422
-0.010650894,1.561482674,1968,103,159.1434773,0.313454741,0.033986781,1,2,1713,51.62291667,81.8459927
-0.014925157,1.237556487,1998,108,165.7304901,-0.142020917,0.046685621,0,4,1788,51.62291667,81.68338935
0.046274313,1.092187652,1998,108,164.2300795,-0.142020917,0.046685621,0,4,1771,51.62291667,94.12825829
0.036345142,1.069940282,1998,108,165.7304901,-0.142020917,0.046685621,0,4,1788,51.62291667,91.07104851
-0.038778432,1.437362763,1998,108,165.7304901,-0.142020917,0.046685621,0,4,1788,51.62291667,79.91111312
0.018204856,0.235893483,1998,108,166.9623456,-0.142020917,0.046685621,0,4,1802,51.62291667,86.54454988
0.007674286,1.132120119,1998,110,167.1555921,0.243134086,0.035947348,0,4,1804,51.62291667,84.94246899
-0.029745824,1.586495936,1998,110,167.1555921,0.243134086,0.035947348,0,4,1804,51.62291667,81.11228332
-0.01454022,0.434675459,1598,88,134.9289794,0.023669377,0.042066111,1,2,1440,51.62291667,78.84465009
0.001773028,1.242760395,1598,88,134.9289794,0.023669377,0.042066111,1,2,1440,51.62291667,82.06076743
-0.01554736,0.777631573,1995,135,161.2100072,0.440436926,0.030446468,1,4,1737,51.62291667,79.12465899
0.004376578,1.280637694,1995,135,161.2100072,0.440436926,0.030446468,1,4,1737,51.62291667,82.28906899
-0.007666639,1.101611122,1995,135,154.6310436,0.45089895,0.030154782,1,2,1663,51.62291667,81.11654306
-0.014239773,0.314641005,1560,84,153.7612565,0.316879816,0.033891289,1,2,1652,51.62291667,79.73730894
0.011248166,1.075087459,1995,135,161.2100072,0.440436926,0.030446468,1,4,1737,51.62291667,83.392778
0.01023196,0.658164766,1248,70,107.0193407,0.372811804,0.032331883,0,2,1127,51.62291667,81.66640163
-0.049874546,0.484650519,1995,135,154.6310436,0.45089895,0.030154782,1,2,1663,51.62291667,56.00240804
-0.018624034,1.544022891,1560,84,153.7612565,0.316879816,0.033891289,1,2,1652,51.62291667,81.2618249
0.019535129,0.581081675,1560,84,150.6065158,0.369756447,0.032417067,1,2,1617,51.62291667,85.630637
-0.018790534,0.771092134,1995,135,154.6310436,0.45089895,0.030154782,1,2,1663,51.62291667,76.08780562
-0.028455547,1.529242315,1560,84,153.7612565,0.316879816,0.033891289,1,2,1652,51.62291667,76.98460025
-0.010584863,1.028683287,1422,66,118.1512221,0.363057864,0.032603826,1,2,1251,51.62291667,81.14454381
-0.012525191,1.115865993,1560,84,150.6065158,0.369756447,0.032417067,1,2,1617,51.62291667,81.32964917
-0.013090311,1.090760112,1995,135,154.6310436,0.45089895,0.030154782,1,2,1663,51.62291667,81.0194168
0.000787437,1.348976454,1248,70,107.0193407,0.372811804,0.032331883,0,2,1127,51.62291667,81.34389711
-0.030380466,0.384974349,1560,84,151.5081062,0.343121949,0.033159648,1,2,1627,41.18159722,80.08736333
-0.01895348,0.086097266,1560,84,151.5081062,0.343121949,0.033159648,1,2,1627,41.18159722,80.16970065
0.035054673,0.457490092,1560,84,151.5081062,0.343121949,0.033159648,1,2,1627,41.18159722,84.05093924
0.013229642,0.625203474,1560,84,151.5081062,0.343121949,0.033159648,1,2,1627,41.18159722,83.72649362
0.04634907,0.811286808,1969,133,157.51781,0.343121949,0.033159648,1,2,1695,41.18159722,84.31751461
-0.029706029,0.87391228,1969,133,157.51781,0.343121949,0.033159648,1,2,1695,41.18159722,80.06279136
-0.040226082,1.13927123,1969,133,157.51781,0.343121949,0.033159648,1,2,1695,41.18159722,79.07813608
0.077785146,0.725438715,1969,133,157.51781,0.343121949,0.033159648,1,2,1695,41.18159722,84.40715456
-0.002838296,1.567527581,2400,158,159.6532409,0.343121949,0.033159648,1,2,1719,41.18159722,81.16381014
-0.044781814,0.794959299,2400,158,159.6532409,0.343121949,0.033159648,1,2,1719,41.18159722,74.39644214
-0.010549266,1.02857277,2400,158,159.6532409,0.343121949,0.033159648,1,2,1719,41.18159722,80.52823866
-0.035028371,1.219988569,2400,158,159.6532409,0.343121949,0.033159648,1,2,1719,41.18159722,80.06342177
0.021749702,0.59787609,1560,84,157.104983,0.339560083,0.033258954,1,2,1690,41.18159722,83.99915364
-0.018004426,0.384935179,1560,84,157.104983,0.339560083,0.033258954,1,2,1690,41.18159722,80.30739864
-0.009129751,0.795077765,1560,84,141.4738554,0.276009577,0.035030767,1,2,1514,41.18159722,80.82934012
-0.00891773,0.887018904,1560,84,141.4738554,0.276009577,0.035030767,1,2,1514,41.18159722,80.8852714
-0.060441039,1.330728767,1560,84,141.4738554,0.276009577,0.035030767,1,2,1514,41.18159722,64.31969248
0.032229903,0.47491686,1560,84,141.8254476,0.276009577,0.035030767,1,2,1518,41.18159722,84.10851726
0.003825924,0.954177459,1560,84,141.4738554,0.276009577,0.035030767,1,2,1514,41.18159722,82.16520616
-0.005499813,1.393140409,1969,140,150.3370049,0.276009577,0.035030767,1,2,1614,41.18159722,80.79384166
0.006930465,0.262702525,1560,84,156.849576,0.303946808,0.034251866,1,2,1687,41.18159722,82.57310928
-0.009840359,0.016129948,1560,84,156.849576,0.303946808,0.034251866,1,2,1687,41.18159722,80.64118862
0.011203053,0.337052311,1560,84,156.849576,0.303946808,0.034251866,1,2,1687,41.18159722,83.45240388
-0.011007423,1.039374882,1560,84,156.849576,0.303946808,0.034251866,1,2,1687,41.18159722,80.92102195
-0.002619525,0.214463062,1560,84,156.849576,0.303946808,0.034251866,1,2,1687,41.18159722,81.3835593
0.003818962,1.174873444,1969,133,160.2934774,0.303946808,0.034251866,1,2,1726,41.18159722,81.88050294
-0.054402622,0.447410227,1969,133,160.2934774,0.303946808,0.034251866,1,2,1726,41.18159722,62.88099339
-0.013497215,1.385533148,1969,133,160.9435668,0.303946808,0.034251866,1,2,1733,41.18159722,80.53110391
0.015280448,0.488357534,1969,133,160.2934774,0.303946808,0.034251866,1,2,1726,41.18159722,83.06074375
-0.033091809,0.753116471,1969,133,160.2934774,0.303946808,0.034251866,1,2,1726,41.18159722,80.06238445
0.011982287,0.945627251,2400,158,164.2112668,0.303946808,0.034251866,1,2,1770,41.18159722,82.73599551
0.031292957,0.950068697,2400,158,164.2112668,0.303946808,0.034251866,1,2,1770,41.18159722,84.13336479
0.001937439,1.291966948,2400,158,164.2991945,0.303946808,0.034251866,1,2,1771,41.18159722,81.59816522
-0.020910536,0.676215502,2400,158,164.2112668,0.303946808,0.034251866,1,2,1770,41.18159722,80.12115704
0.052795586,0.284489458,2400,158,164.2112668,0.303946808,0.034251866,1,2,1770,41.18159722,84.33473427
-0.014039454,0.068569807,1560,84,163.9735677,0.259832616,0.035481787,1,2,1767,41.18159722,80.48471882
0.001406129,0.423279759,1560,84,163.9735677,0.259832616,0.035481787,1,2,1767,41.18159722,82.00399989
0.026346083,0.312032896,1560,84,163.9735677,0.259832616,0.035481787,1,2,1767,41.18159722,84.01474168
0.018351092,0.603209437,1560,84,163.9735677,0.259832616,0.035481787,1,2,1767,41.18159722,84.06826965
0.016262886,1.317698278,1560,84,163.9735677,0.259832616,0.035481787,1,2,1767,41.18159722,84.0719184
-0.050197249,1.5361791,1984,100,171.8743639,0.259832616,0.035481787,1,2,1856,41.18159722,76.85898113
-0.06717051,1.213678251,1984,100,171.8743639,0.259832616,0.035481787,1,2,1856,41.18159722,61.88855075
-0.016554811,0.249516676,1984,100,171.8743639,0.259832616,0.035481787,1,2,1856,41.18159722,80.59078943
0.03887735,0.341780801,1969,133,170.0830208,0.259832616,0.035481787,1,2,1836,41.18159722,84.13556037
0.022275953,1.059840083,1969,133,170.0830208,0.259832616,0.035481787,1,2,1836,41.18159722,84.05096712
-0.018457993,0.907237925,1969,133,170.0830208,0.259832616,0.035481787,1,2,1836,41.18159722,80.31923903
0.043957411,0.602046588,1969,133,170.0830208,0.259832616,0.035481787,1,2,1836,41.18159722,84.1803041
-0.032406666,0.900318358,1969,133,170.0830208,0.259832616,0.035481787,1,2,1836,41.18159722,80.09929979
-0.01146428,1.574572332,2400,158,173.3737157,0.259832616,0.035481787,1,2,1873,41.18159722,80.71295958
0.001334761,0.697076121,2400,158,173.3737157,0.259832616,0.035481787,1,2,1873,41.18159722,81.40609491
-0.014647331,0.189486784,2400,158,173.3737157,0.259832616,0.035481787,1,2,1873,41.18159722,80.27567014
-0.024992085,0.365899044,1984,100,178.8837139,-0.203926517,0.048411574,1,2,1934,41.18159722,80.36619939
0.003744691,1.192008522,1984,100,178.8837139,-0.203926517,0.048411574,1,2,1934,41.18159722,83.32564277
-0.007120326,0.613434416,1984,100,178.8837139,-0.203926517,0.048411574,1,2,1934,41.18159722,81.54553135
-0.008825686,1.377293501,1984,100,178.8837139,-0.203926517,0.048411574,0,2,1934,41.18159722,81.29847176
-0.009094391,0.203286285,1984,100,178.8837139,-0.203926517,0.048411574,1,2,1934,41.18159722,81.11133646
-0.008983706,1.10620452,2400,133,184.5267038,-0.203926517,0.048411574,1,4,1998,41.18159722,81.36227501
0.027030416,1.492371391,2400,133,184.5267038,-0.203926517,0.048411574,1,4,1998,41.18159722,84.21387219
0.01090575,1.344338698,2400,133,184.5267038,-0.203926517,0.048411574,1,4,1998,41.18159722,83.94471056
0.001796645,1.064584775,2400,133,184.5267038,-0.203926517,0.048411574,0,4,1998,41.18159722,83.57494493
0.012371766,1.074363913,2400,133,184.5267038,-0.203926517,0.048411574,1,4,1998,41.18159722,83.95905145
-0.033892349,1.240433051,1969,133,174.780643,-0.203926517,0.048411574,1,2,1889,41.18159722,80.1464674
-0.007786676,1.42036485,1969,133,174.780643,-0.203926517,0.048411574,1,2,1889,41.18159722,81.24585636
0.027242237,1.091822615,1969,133,177.3713566,-0.203926517,0.048411574,1,2,1917,41.18159722,84.04289486
0.000677751,1.557726317,1969,133,174.780643,-0.203926517,0.048411574,0,2,1889,41.18159722,82.30321026
0.030894385,0.930281422,1969,133,174.780643,-0.203926517,0.048411574,1,2,1889,41.18159722,84.07450824
0.045305028,1.159818274,2400,158,185.1420565,-0.203926517,0.048411574,1,4,2005,41.18159722,84.24567794
-0.00534265,1.467542949,2400,158,185.1420565,-0.203926517,0.048411574,1,4,2005,41.18159722,81.45577133
-0.010179907,0.162640866,2400,158,185.1420565,-0.203926517,0.048411574,1,4,2005,41.18159722,80.66204613
-0.00746477,1.426166449,2400,158,185.1420565,-0.203926517,0.048411574,1,4,2005,41.18159722,81.25821261
-0.033063624,0.920633542,2400,158,185.1420565,-0.203926517,0.048411574,1,4,2005,41.18159722,80.15018127
0.07539134,0.326021355,1969,133,175.7571244,-0.077973655,0.044899959,1,2,1900,41.18159722,84.2793805
-0.004083096,1.021917061,1969,133,175.7571244,-0.077973655,0.044899959,1,2,1900,41.18159722,81.35177443
-0.007326943,0.864591561,1969,133,175.7571244,-0.077973655,0.044899959,1,2,1900,41.18159722,81.04069372
0.022065896,0.042862542,1969,133,175.7571244,-0.077973655,0.044899959,1,2,1900,41.18159722,83.89683558
-0.009228523,1.398889038,1969,133,175.7571244,-0.077973655,0.044899959,1,2,1900,41.18159722,81.06030795
0.052049316,0.820988335,2400,158,184.0120191,-0.077973655,0.044899959,0,4,1993,41.18159722,88.05624079
-0.033041274,1.336532978,2400,158,184.0120191,-0.077973655,0.044899959,0,4,1993,41.18159722,79.95923727
0.038890499,0.453620864,2400,158,184.0120191,-0.077973655,0.044899959,0,4,1993,41.18159722,87.50662055
-0.011805772,1.30107592,2400,158,185.7798139,-0.077973655,0.044899959,0,4,2013,41.18159722,80.02881058
-0.031421742,0.458467067,2400,158,184.0120191,-0.077973655,0.044899959,0,4,1993,41.18159722,79.99858234
-0.007140366,0.581321089,1598,77,125.595138,0.350260966,0.032960609,1,2,1336,41.18159722,80.84969221
0.022811012,0.749660591,1598,77,125.595138,0.350260966,0.032960609,1,2,1336,41.18159722,83.9517169
0.035931423,0.037248581,1598,77,125.595138,0.350260966,0.032960609,1,2,1336,41.18159722,84.07787112
-0.026638894,1.335960553,1598,77,125.595138,0.350260966,0.032960609,1,2,1336,41.18159722,80.17022179
0.01826491,1.534070743,1598,77,125.595138,0.350260966,0.032960609,1,2,1336,41.18159722,83.98031703
-0.01469258,0.954315594,1598,77,125.595138,0.350260966,0.032960609,1,2,1336,41.18159722,80.55837172
0.00737794,0.424255918,1598,77,125.595138,0.35387124,0.032859953,1,2,1336,41.18159722,82.26738121
0.01634267,0.191233136,1598,66,125.1555004,0.350260966,0.032960609,1,2,1331,41.18159722,83.71009206
0.007640737,1.334475759,1598,66,125.1555004,0.350260966,0.032960609,1,2,1331,41.18159722,83.38660519
0.041593607,0.121807208,1598,66,125.1555004,0.350260966,0.032960609,1,2,1331,41.18159722,84.02995323
0.020587169,0.524394967,1598,66,125.1555004,0.350260966,0.032960609,1,2,1331,41.18159722,83.97544033
-0.032705583,1.559895215,1598,66,125.1555004,0.350260966,0.032960609,1,2,1331,41.18159722,80.20670195
0.022055933,1.275661405,1598,66,125.1555004,0.350260966,0.032960609,1,2,1331,41.18159722,84.0434183
0.000833389,0.492813925,1598,66,125.1555004,0.350260966,0.032960609,1,2,1331,41.18159722,81.86661817
0.000607266,0.434431724,1968,105,130.3679341,0.350260966,0.032960609,1,2,1390,41.18159722,81.16754217
-0.039145539,1.456058181,1968,105,130.3679341,0.350260966,0.032960609,1,2,1390,41.18159722,80.06753853
-0.055058005,0.270871773,1968,105,130.3679341,0.350260966,0.032960609,1,2,1390,41.18159722,65.82717692
-0.043480935,0.106849983,1968,105,130.3679341,0.35387124,0.032859953,1,2,1390,41.18159722,73.96582325
-0.034774072,0.411004267,1598,70,139.9952585,0.335830486,0.033362936,1,2,1498,41.18159722,80.08715821
-0.026997581,0.363807913,1598,70,139.9952585,0.335830486,0.033362936,1,2,1498,41.18159722,80.13255716
-0.010831241,0.194665694,1598,70,139.9952585,0.335830486,0.033362936,1,2,1498,41.18159722,80.69127971
0.073057293,0.242945198,1598,70,139.9952585,0.335830486,0.033362936,1,2,1498,41.18159722,84.32951098
0.017485182,0.952907665,1995,85,140.5284124,0.335830486,0.033362936,1,2,1504,41.18159722,83.90549374
0.000276434,0.702171551,1995,85,140.5284124,0.335830486,0.033362936,1,2,1504,41.18159722,81.78137203
-0.003224747,0.473186831,1598,85,140.5284124,0.341826377,0.033195769,1,2,1504,41.18159722,81.03352208
-0.000441976,0.376770308,1598,85,140.5284124,0.341826377,0.033195769,1,2,1504,41.18159722,81.25832731
-0.002493132,1.33756549,1598,85,140.5284124,0.341826377,0.033195769,1,2,1504,41.18159722,81.49952668
-0.018418218,0.408454847,1598,85,140.5284124,0.341826377,0.033195769,1,2,1504,41.18159722,80.16926895
0.008922456,0.721366786,1995,85,140.5284124,0.335830486,0.033362936,1,2,1504,41.18159722,83.03077283
0.069728995,0.480209737,1995,85,140.5284124,0.335830486,0.033362936,1,2,1504,41.18159722,84.31102376
0.025979399,0.411764058,1995,105,141.5946732,0.335830486,0.033362936,1,2,1516,41.18159722,83.86036859
-0.007816376,0.155084895,1995,105,141.5946732,0.335830486,0.033362936,1,2,1516,41.18159722,80.59323679
0.0267988,0.752779227,1995,105,141.5946732,0.335830486,0.033362936,1,2,1516,41.18159722,83.98131086
0.026182762,1.577782975,1995,105,141.5946732,0.335830486,0.033362936,1,2,1516,41.18159722,84.04276561
0.01523405,1.330667459,1995,105,150.9091233,0.335830486,0.033362936,1,4,1621,41.18159722,83.98594192
0.001126714,0.395135654,1995,105,150.9091233,0.335830486,0.033362936,1,4,1621,41.18159722,81.66450947
0.028112238,0.593644652,1995,105,150.9091233,0.335830486,0.033362936,1,4,1621,41.18159722,84.06369757
0.021254818,1.104778256,1995,135,143.6336829,0.335830486,0.033362936,1,2,1539,41.18159722,83.70043154
0.016688536,0.474372179,1995,135,143.6336829,0.335830486,0.033362936,1,2,1539,41.18159722,82.67398215
-0.027270108,0.360276243,1995,135,143.6336829,0.335830486,0.033362936,1,2,1539,41.18159722,80.03769897
-0.010917304,0.187533311,1995,135,143.6336829,0.335830486,0.033362936,1,2,1539,41.18159722,80.0814074
0.01631876,1.595647249,1995,135,151.9749207,0.335830486,0.033362936,1,4,1633,41.18159722,83.64343283
-0.008838923,1.419204003,1995,135,151.9749207,0.335830486,0.033362936,1,4,1633,41.18159722,80.71603618
0.029426152,1.083255033,1995,135,151.9749207,0.335830486,0.033362936,1,4,1633,41.18159722,84.18379847
-0.030717395,0.677090488,1995,135,151.9749207,0.335830486,0.033362936,1,4,1633,41.18159722,80.05606824
-0.000746319,1.473358672,1995,160,148.8705322,0.335830486,0.033362936,1,2,1598,41.18159722,80.88211896
0.032040942,0.724946107,1995,160,148.8705322,0.335830486,0.033362936,1,2,1598,41.18159722,83.93443032
-0.053554709,0.943179897,1995,160,148.8705322,0.335830486,0.033362936,1,2,1598,41.18159722,63.63060746
-0.015189603,0.10892241,1995,85,150.9264885,0.411814357,0.031244476,1,2,1621,41.18159722,80.59164585
-0.010808004,0.723728856,1995,85,150.9264885,0.411814357,0.031244476,1,2,1621,41.18159722,80.98923146
-0.010747638,0.511319249,1995,85,150.9264885,0.411814357,0.031244476,1,2,1621,41.18159722,80.91635578
-0.047295447,1.07797493,1995,85,150.9264885,0.411814357,0.031244476,1,2,1621,41.18159722,79.94748998
-0.009662477,1.542307571,1995,85,157.6667763,0.37518338,0.032265762,1,2,1697,41.18159722,81.54273945
0.020862954,0.063692917,1995,85,157.6667763,0.37518338,0.032265762,1,2,1697,41.18159722,84.02489351
-0.02124597,0.762458661,1995,85,157.6667763,0.37518338,0.032265762,1,2,1697,41.18159722,80.54252879
-0.01591289,0.782801786,1995,85,157.6667763,0.37518338,0.032265762,1,2,1697,41.18159722,80.74617806
0.020132287,0.226879684,1598,77,139.7170958,0.282323947,0.03485472,1,2,1495,41.18159722,83.96103205
0.005343855,0.238437318,1598,77,139.7170958,0.282323947,0.03485472,1,2,1495,41.18159722,82.21948304
-0.014724251,0.523292138,1956,110,140.7834824,0.282323947,0.03485472,1,2,1507,41.18159722,80.25933921
0.043001943,0.49515654,1995,135,161.4884355,0.324424703,0.033680934,1,2,1740,41.18159722,84.17303716
-0.009715262,0.341124618,1995,135,161.4884355,0.324424703,0.033680934,1,2,1740,41.18159722,80.41094825
-0.041542101,1.361455575,1995,135,161.4884355,0.324424703,0.033680934,1,2,1740,41.18159722,78.06999044
0.016962105,0.591439294,1995,135,161.4884355,0.324424703,0.033680934,1,2,1740,41.18159722,83.30288429
0.014346812,0.26083135,1995,135,169.4769361,0.312800232,0.034005029,1,4,1830,41.18159722,83.18764637
0.038546858,0.192533106,1995,135,169.4769361,0.312800232,0.034005029,1,4,1830,41.18159722,84.06219885
-0.03303975,1.341005449,1995,135,169.4769361,0.312800232,0.034005029,1,4,1830,41.18159722,80.09629
0.042834862,0.854791014,1685,85,150.9973432,-0.097099502,0.045433195,1,2,1622,41.18159722,84.15940249
0.020164615,0.857551488,1685,85,150.9973432,-0.097099502,0.045433195,1,2,1622,41.18159722,83.97306192
-0.037660209,1.199467572,1598,81,153.4367588,0.237707209,0.036098652,1,2,1649,41.18159722,80.14206626
0.025488879,1.493710012,1598,100,153.5298072,0.237707209,0.036098652,1,2,1650,41.18159722,83.98136403
-0.004434087,0.076153827,1956,121,155.0348763,0.237707209,0.036098652,1,2,1667,41.18159722,80.84891905
-0.067762661,0.706567379,1686,81,153.5298072,0.360954206,0.032662477,1,2,1650,41.18159722,59.14257511
0.010242901,0.563655844,1598,100,153.5298072,0.360954206,0.032662477,1,2,1650,41.18159722,82.86830713
0.021629263,1.312027833,1686,96,153.5298072,0.242913274,0.035953505,1,2,1650,41.18159722,84.11670676
0.005066008,1.080433924,1956,143,159.8822871,0.242913274,0.035953505,1,2,1722,41.18159722,81.72664777
0.022883562,0.429868841,1598,81,155.7788949,0.297276591,0.034437834,1,2,1675,41.18159722,83.9871442
0.016032285,0.079003215,1956,121,158.9641403,0.297276591,0.034437834,1,2,1711,41.18159722,83.18683291
-0.025673373,1.336740765,1560,68,117.5804269,0.322719781,0.033728468,1,2,1245,41.18159722,80.15379628
0.046161157,1.332842772,1560,68,117.5804269,0.322719781,0.033728468,1,2,1245,41.18159722,84.26294319
-0.028970851,1.289811425,1995,110,208.3384391,-0.04763014,0.044053969,0,2,2267,41.18159722,79.9657727
-0.01500956,0.696716184,1870,95,175.6682659,-0.11904622,0.046045078,0,4,1900,41.18159722,80.00394074
-0.019103198,1.598208344,1248,59,123.0832248,0.333467374,0.033428821,1,2,1307,41.18159722,80.51348084
-0.003649407,0.086839181,1248,59,123.0832248,0.333467374,0.033428821,1,2,1307,41.18159722,80.94625844
0.015673256,0.259173023,1248,59,124.5895401,0.333467374,0.033428821,1,2,1324,41.18159722,83.40064237
-0.043472594,0.036130824,1248,59,124.5895401,0.333467374,0.033428821,1,2,1324,41.18159722,68.9776627
0.02630831,0.358971117,1597,88,140.7298938,0.295984558,0.034473857,1,2,1506,41.18159722,84.13557531
-0.008904244,1.039866542,1597,88,140.7298938,0.295984558,0.034473857,1,2,1506,41.18159722,80.92054087
0.033752248,1.585883307,1597,88,140.7298938,0.295984558,0.034473857,1,2,1506,41.18159722,84.28658761
-0.034043229,1.08585201,1597,88,140.7298938,0.295984558,0.034473857,1,2,1506,41.18159722,80.12207751
-0.020699076,0.806039287,1597,88,140.7298938,0.295984558,0.034473857,1,2,1506,41.18159722,80.2337461
-0.000924631,1.208109275,1597,88,140.7298938,0.295984558,0.034473857,1,2,1506,41.18159722,81.70532605
0.017351661,1.028913945,1597,88,140.7298938,0.295984558,0.034473857,1,2,1506,41.18159722,84.06415074
0.013765777,0.969522697,1582,94,143.0598242,0.367343596,0.032484339,1,2,1532,41.18159722,83.35438499
0.009245111,1.327023471,1582,94,143.0598242,0.367343596,0.032484339,1,2,1532,41.18159722,82.98426785
0.03144613,0.512914735,1582,94,143.0598242,0.367343596,0.032484339,1,2,1532,41.18159722,83.98306156
0.044430668,0.376099584,1582,94,143.0598242,0.367343596,0.032484339,1,2,1532,41.18159722,84.10977253
0.025290436,0.572002565,2199,145,186.3816526,-0.186694627,0.047931142,0,2,2019,41.18159722,86.80859298
0.030862299,0.518623174,2191,110,153.3127147,0.321567596,0.033760591,1,2,1647,41.18159722,84.18789811
0.014792694,1.131568914,2191,110,153.3127147,0.321567596,0.033760591,1,2,1647,41.18159722,83.96668527
0.011492999,1.293884886,2191,110,153.3127147,0.321567596,0.033760591,1,2,1647,41.18159722,83.71331033
0.039234924,0.374522137,2191,110,153.3127147,0.321567596,0.033760591,1,2,1647,41.18159722,84.12327462
-0.014595194,0.233652959,2191,110,153.3127147,0.321567596,0.033760591,1,2,1647,41.18159722,80.51380338
0.025347053,0.652758629,2191,110,153.3127147,0.321567596,0.033760591,1,2,1647,41.18159722,84.08693153
-0.029559139,0.654999952,2191,110,157.4094581,-0.157911233,0.04712865,0,2,1694,41.18159722,79.97841924
0.027818034,1.446742474,2191,110,157.4094581,-0.157911233,0.04712865,0,2,1694,41.18159722,87.20514385
-0.012899522,1.10466784,2191,110,157.4094581,-0.157911233,0.04712865,0,2,1694,41.18159722,80.03413966
0.001267324,0.748742818,2191,110,157.4094581,-0.157911233,0.04712865,0,2,1694,41.18159722,82.21211325
0.003804501,0.478243998,2191,110,157.4094581,-0.157911233,0.04712865,0,2,1694,41.18159722,82.66914387
-0.008502835,0.631159157,1461,66,143.2684291,0.31770905,0.033868169,1,2,1534,41.18159722,81.28334115
-0.035474302,0.833544104,1461,66,143.2684291,0.31770905,0.033868169,1,2,1534,41.18159722,80.17353106
-0.023094542,1.003118066,1461,66,143.2684291,0.31770905,0.033868169,1,2,1534,41.18159722,80.48639164
-0.021434007,0.307210861,1461,80,143.2684291,0.31770905,0.033868169,1,2,1534,41.18159722,80.15812969
-0.003148424,0.45860348,1560,84,140.7575994,0.177745745,0.037770401,0,2,1507,41.18159722,79.92547029
0.000191816,1.240349703,1560,68,139.3336742,0.177745745,0.037770401,1,2,1491,41.18159722,82.36266492
-0.038884607,0.351909391,1560,85,140.6997705,0.152473826,0.038474992,1,2,1505,41.18159722,76.61028495
0.005623595,0.280667078,1685,85,163.460418,0.166830844,0.038074713,1,2,1761,41.18159722,82.70076865
-0.04124106,1.280314772,2191,110,151.435601,0.381209449,0.032097753,1,2,1626,41.18159722,80.0411106
0.054532772,0.945681979,2191,110,151.435601,0.381209449,0.032097753,1,2,1626,41.18159722,84.30963483
0.001364961,1.471503203,1120,55,116.9806411,0.338151134,0.033298236,1,2,1238,41.18159722,82.25104152
0.031247143,0.0346586,1248,70,120.9273425,0.3184717,0.033846906,0,2,1284,41.18159722,86.35822718
0.005126367,1.489977026,1248,70,120.9273425,0.3184717,0.033846906,0,2,1284,41.18159722,82.43835064
-0.000523932,1.539498436,1248,70,120.9273425,0.3184717,0.033846906,0,2,1284,41.18159722,80.81846319
-0.049252083,1.464484417,1248,70,125.0747287,0.3184717,0.033846906,0,2,1331,41.18159722,79.97079946
-0.021730768,1.48713427,1248,70,125.0747287,0.3184717,0.033846906,0,2,1331,41.18159722,80.00090666
-0.010678682,0.070139824,1248,70,125.0747287,0.3184717,0.033846906,0,2,1331,41.18159722,79.95304726
-0.036177403,1.509785749,1598,99,175.9554044,0.098612715,0.039976661,0,2,1902,41.18159722,23
-0.022597637,0.582890251,1956,121,186.4960155,0.098612715,0.039976661,1,2,2021,41.18159722,80.3453933
-0.012795401,1.322059849,1956,121,186.4960155,0.098612715,0.039976661,1,2,2021,41.18159722,80.95336074
0.009262461,1.055856309,1956,143,186.4960155,0.098612715,0.039976661,1,2,2021,41.18159722,83.01814255
-0.026310679,1.007906342,1598,77,159.1006585,0.125595926,0.039224359,1,2,1712,41.18159722,80.3691733
-0.003852046,0.681401633,1968,103,162.455823,0.125595926,0.039224359,1,2,1750,41.18159722,81.51940721
-0.042867858,1.065426186,1598,77,122.5500734,0.35387124,0.032859953,1,2,1302,41.18159722,80.03784094
-0.02266395,1.261983887,1598,77,122.5500734,0.35387124,0.032859953,1,2,1302,41.18159722,80.26109631
-0.009458622,1.203414294,1598,77,122.5500734,0.35387124,0.032859953,1,2,1302,41.18159722,80.85893456
0.021013989,0.527379226,1598,77,122.5500734,0.35387124,0.032859953,1,2,1302,41.18159722,83.92856833
