av_missing_powers_pos_pow,av_neg_motive_powers,av_pos_accelerations,av_pos_engine_powers_out,av_pos_motive_powers,av_vel_pos_mov_pow,co2_emission,max_power_required,specific_fuel_consumption,sufficient_power,time_percentage_neg_mov_pow,time_percentage_pos_mov_pow,willans_a,willans_b,willans_efficiency
1169.9384328688866,-0.0037418164375767823,-6.602276682508407,0.44691611529300934,3.2555947501093465,4.467228351460615,27.771086285075857,78.40139813211823,15.961424717888038,331.47461870000416,1.0042562605614684,0.6556252054950005,0.2597551161543705,189.61483473507974,380.8510537896621
1203.6164806742513,0.02612856557284747,-4.1070941498527755,0.4468962053549513,4.874475770821227,5.465026505482597,30.397360438652257,146.606410071235,23.00175995260434,279.7299586984611,1.008611736192402,0.41526675951482184,0.5019729782209024,194.33327611937858,397.5762859075436
1268.7182821239305,-0.0031608115634451338,-6.548688372982963,0.47330699249738173,4.970042737118064,5.665420748399464,32.55693131820439,100.92048930662241,21.444658359783183,286.5645266915842,1.0076493904387642,0.5484282189743472,0.39228690074747685,191.6179724338829,432.4237925822607
1256.7513831442259,0.0013490485897241673,-7.924730516231397,0.4733612770020583,4.500866379964122,4.7084943430686685,28.29264482244776,70.17976826271367,17.849134485237812,298.77934223803635,0.9941278678543282,0.6117216757539332,0.3194667238335085,192.75391385155922,425.4226230457862
1261.800947417884,-0.003353695928904419,-7.249668866176453,0.47327129216399416,7.005040662685625,6.4421080336189505,35.75797278974953,141.37477436411046,25.62169048359923,259.200777000696,0.9870381003122449,0.3057536786686475,0.6352236626860057,194.9814959325728,432.1699533317927
1185.448460793338,-0.00350965450143894,-8.054207950897274,0.42492561135860185,5.00136874269588,6.248934271471745,43.490766353609075,78.97845815980578,24.022739008084933,272.27407263189235,1.0054794086478094,0.5087043214211578,0.38477562101977847,194.62729879132084,414.4527434200319
1158.3801610582082,3.4744967319921827e-11,-9.286899052005417,0.42490913799654584,4.0314231785158885,5.803640883230352,39.8070796503779,50.42098687535645,23.15456746311388,293.7221150052649,0.9999999997756386,0.6296296300006654,0.26157407399597277,193.5670089999265,403.7676158194721
1214.5129642009754,-0.0022799916637675846,-8.716695865260716,0.42489371478535765,7.1028784112520285,7.818461378538667,47.34565081169859,119.99191280044818,29.1366778128453,256.3897064837845,0.9578192467950783,0.2903458084639715,0.5999855565292841,197.39863874151857,424.3954953366831
1676.8593733779162,-0.00354898155398305,-9.4139923134254,0.3715143378032495,6.428966944169472,7.12556013774939,52.40064013784463,66.80716744847511,26.833306499400486,269.629985219843,1.0005754824812905,0.5661704118504929,0.42346894293466075,190.12566355642318,595.5745309783428
1635.248261174675,-0.0075959093977778225,-10.353327524913762,0.37183074160614515,5.251683715669485,6.4392163285243145,50.565940000242826,31.53003653853301,24.77707560755585,293.7344420685427,1.0221547126387687,0.7030076918278414,0.27644480346586664,188.32021758094115,581.8281211986973
1671.5854723778957,-0.006836693387884268,-9.528261916444054,0.371499307099267,9.110717291211591,8.702446928701526,55.34914508261993,109.56552705241798,29.498262500393704,247.7208072225207,0.9458625831547453,0.3251263075814464,0.6540005351508074,196.78059715527652,598.7624185098787
1231.9389076000195,-0.0001059702245489718,-9.590081560640652,0.6058113457630244,7.650593400433545,8.663638994539559,40.3441120315977,106.24913030429784,25.4401067345539,258.18826213919465,1.005312067181716,0.4791222226148879,0.49115637569199255,198.33142330061787,431.6264408971607
1203.4103825604645,-0.004055637580645144,-10.742261229973558,0.6056313736981378,6.979960527414197,7.159672165315698,39.25184811764194,70.86077695672688,21.676601582050232,270.4317577491473,1.0004547856005885,0.5540486410729997,0.41090273090787643,192.0962792334709,421.0969204947305
1258.4433890975786,-0.00703217740973687,-8.92688789562182,0.6059093860104774,10.882244904842379,9.914727153443406,42.327432978724886,144.02959434577556,30.730568774272317,244.6382575070816,0.9467937662368885,0.32943206901978395,0.6495692174330003,198.41085879142042,441.37176135154584
1674.928355068174,3.004425007391287e-11,-9.73330597199891,0.5124269008516151,8.528084411383794,9.207978040955028,48.40312500043619,84.06309940240077,27.455247393846864,260.9691280058443,0.9999999997931687,0.561643836000383,0.4383561639976139,191.20890269992,594.9210902258704
1631.4323530702843,-0.005968057507838499,-11.245458470168161,0.512384623796983,7.509010658653234,7.822464928388056,47.893042869366425,46.84900565871294,26.27758999956597,274.8379284831899,1.020770702058015,0.6487105987901003,0.33898258315589647,189.25198926337032,580.254770296511
1671.3278995212863,-0.006924599651522038,-8.783527634725198,0.5124112331693252,10.862422482372763,10.730586202053116,51.415628283861636,120.16702596548166,30.373669342013052,242.2158725213282,0.9445424284959559,0.35764032539491014,0.6379527843135748,197.10315895089198,598.5357830674592
1499.357412040315,-0.001786519524650719,-7.814958449153342,0.37277656801457565,5.798075070699827,6.0433421288619575,64.85788026307947,65.00331950927006,25.562773492970972,275.3946916838275,0.9976273366088089,0.46244485797238016,0.47201340643402595,187.92373298081807,539.4730716093493
1486.5006183997607,-0.009021876434271062,-8.78323537110354,0.37295188473214824,4.075690629341158,5.620894013576268,49.443076856002484,35.05159256101882,23.6281059405351,304.35730521659826,1.0336087580531608,0.6751434094261815,0.25673066737785993,187.6938436084708,533.7830951391795
1509.5365095765615,-0.00549880094514554,-8.78750829129406,0.3728383952842012,9.67603170819327,9.841914966569654,64.5981730711306,111.14849000590002,31.95090611507738,248.6084062819907,0.9612713094493786,0.22724615501227746,0.7067777590822846,196.18632580763682,544.6742901238343
1665.7539290381183,-0.0015573604094481653,-7.039375752462025,0.27865579332824075,6.519348937915356,5.376104242890236,74.77978599898827,55.200752635258524,23.335145564863126,283.56205052252614,0.9907296133698107,0.4622291893697917,0.5348263065773006,189.15268528731374,591.975896148802
1650.5180186881453,-0.006271856012429421,-9.41652421742336,0.2786266288444942,3.7439816042395826,4.304697173279092,58.07822691013226,18.806081059257053,18.497794615864137,331.94878569775693,1.0478269322753562,0.7016245936491725,0.29501665371020247,187.8640573761079,590.0213583271868
1676.2971540623294,3.488151607833334e-11,-8.889997773001234,0.2786069649844174,11.373358880418072,9.824918178240155,75.68391304033975,105.29164340468063,25.8216578733233,247.23728040692734,0.9999999997791225,0.160583942000592,0.8394160579942013,194.88179129992548,595.4577662196231
1757.0433454967858,-0.0028823094365922723,-7.825642675827695,0.19157092986077415,5.57096991690243,4.420660312647195,81.70426189471823,53.54149970174964,15.546026812143474,304.8428705400946,0.9892846046121222,0.4218964439087768,0.5799203013508908,191.17952108346,658.6225678724508
1742.3995298176606,-0.0060264288790626355,-7.6685440862946415,0.19157237202685673,2.474830839516372,2.9611111331298847,69.44797662001359,19.371565186409043,10.519710485142376,439.71873346355426,1.036321945222743,0.7929093505122894,0.2024120945702707,187.46889132842685,653.8258131122113
1765.454331886763,0.006063166962838613,-11.846649449197303,0.1914829192637624,11.091620927685414,9.824109525321733,81.84540999388103,101.07470266012368,24.46528573102329,256.1268645213092,0.9911085350406484,0.0562881090881418,0.9431882304245862,194.5720385947628,663.0116053467727
2038.7500410774785,-0.00613655420749943,-11.249070577346592,0.298828102537271,12.814605309718871,12.758490530351041,99.82999420543004,88.41652234651293,35.92656119212085,252.63648826525042,0.9940536559531433,0.3241108540338662,0.6591063635348166,190.6557018632988,809.2298521934804
2012.915955202019,-0.004619950644999482,-12.28518312121121,0.29894522228526255,8.548302938655693,9.648208426143999,100.0201004927974,54.59794374765238,27.683976026038827,287.1960151291037,1.00475260316947,0.48866223183529967,0.49733966124456175,185.31678615611128,801.455092863167
2054.189855266288,0.019117859822161583,-10.643627325874025,0.29882415060678424,19.620510400896244,20.35897998115236,99.88631800449812,142.9110253760113,46.817321789807885,241.5400694261685,0.9404745027472728,0.1502763738264792,0.8300573869940123,197.08303523037307,815.5174683769023
2549.7532311484492,-0.004841553866164933,-11.381090205290105,0.2583542769774586,14.731595845309151,13.632037892998971,106.18165685547108,89.7138511567568,32.127895391412984,272.1903120558543,1.0017970507198,0.3303158347635442,0.6720129101695491,187.64859061409922,998.3784563713584
2560.1659450628376,4.6220171787125786e-11,-12.855456439996978,0.25832398100191223,9.364229238395694,9.116457541364392,108.97785020038059,52.04528802260157,29.229890562505414,290.4259652089469,0.9999999997812549,0.4595070420005893,0.5404929579940463,184.2483474999318,994.2715519195904
2505.732303423729,0.027777624875227898,-10.211335369686662,0.2583287012999669,22.124586588470606,20.039862517387906,104.84987178857553,134.98389798959056,42.49396769039653,233.95268660390664,0.9083125101570007,0.1550051895881856,0.8489029795651925,195.27883261102122,995.1094467547994
2290.996035210676,-0.002175793712878047,-10.562527260405274,0.23997905026603278,15.61386407629018,14.38017732221767,114.29377104942947,91.13480550316912,34.475161971323566,258.068723782346,1.0097806178205557,0.30568559622390895,0.6944456554153151,188.39208856634963,964.2511154312374
2262.1997186751205,0.0048790273940813745,-12.40885889121584,0.2399508301138927,10.26729009475316,10.133276821948765,115.00021683100768,52.713260747757715,28.012766267645965,261.81988017890905,1.019437829180595,0.3790336869090178,0.618465387244041,185.8776540644766,954.3966728107907
2308.945258569871,0.031484525518752624,-8.915573674854256,0.2400163374680671,23.611339845857614,21.869274624034837,111.33248080402021,142.64908767516707,44.9820675624,238.79450588914943,0.8958474535136687,0.125735270402818,0.876172826900586,196.26482503638164,971.7444896231507
2357.446952403119,0.010942454887741692,-10.613877277931925,0.18612943516365987,15.40953877230529,14.481645517666314,119.65756087960898,83.77661069182992,31.70851202293903,246.53771391492413,1.017926633279987,0.21977595291253232,0.7840454430864258,193.02690441103985,979.9784818985527
2338.0146318061475,0.017645496068930427,-12.083754543918975,0.1861531209589861,11.009249415953791,10.071733918920518,121.06019180741802,51.94684795441286,26.942471734488954,305.6891625879951,1.0573342252255893,0.4173965033043821,0.5928619904385718,189.53387713740292,972.6282767826759
2366.7471594088665,0.03562313360503382,-9.861168578820216,0.18612565136065953,25.770966092533047,23.393840908959895,118.85589799315505,142.00983624849957,42.54188687868536,234.22230395059057,0.8918990163188883,0.08491034504218656,0.9164289831669623,201.44947439004613,987.384939407724
868.9233060579438,3.4630739248475706e-11,-4.992222156991227,0.4338768120175711,2.7740893755843103,3.8858925431640294,26.436363640292164,102.18356480681106,12.10264557357053,306.7147384119428,0.9999999997887823,0.47368421100080427,0.2894736839896859,197.35670199994163,303.36896681835185
845.0321729703462,0.003537219469012568,-6.038906173364399,0.43390714035195677,1.4593846714509873,3.1335694986928697,25.911219311089138,65.64072462546174,9.912868753945482,370.64315950755713,0.9943103430607714,0.5465555496428692,0.21313415595380975,194.90441077505375,287.41785688061
921.5736948629144,-0.00013187686880540214,-4.473533564746939,0.43386846167416815,3.538782968028597,4.621396384483855,26.01075355145192,142.2720680102637,15.162103705050855,294.0868583326695,1.0006649191554022,0.32395620378251877,0.4399902870720114,197.45021420522013,321.73554772859944
478.5785246695043,-0.006017499470411587,-3.839582904953111,0.555856907311546,1.4786562898716795,3.5033354165445614,14.777784204745885,148.4630084897259,16.17334414360557,332.49902387477,0.9685549069959839,0.32525047152176306,0.20043779236576564,204.77245806400947,158.28258295271564
436.42420540117223,0.0021352023426594903,-4.29507777914354,0.5558265242086344,1.170479611308762,3.511876067511083,14.14280384066489,100.46994402582564,13.48287443473436,359.82107547063737,0.9941915346131159,0.37051939173042686,0.14096385391295174,204.82397702355672,147.4606196143718
538.8104459304292,-0.0038391191177913966,-2.6796082492183437,0.5558284109296358,1.7693235911886376,3.7496791440255386,15.028756529442916,180.08603838260925,18.241564469684135,316.35310810198104,0.9577012439219655,0.2600801374036919,0.2634456234422247,204.7218130850234,168.78128941404736
871.8750242034848,-0.00012646151234294023,-4.85054487266658,0.46969129204832166,2.7035945082309194,4.2652817769307605,25.88655989083516,106.03305519582351,16.669928640634215,311.26977870031016,0.9990805856285644,0.48722615863340535,0.2572332286978184,197.71621880824816,303.9669721660423
846.7954365477822,0.003535924614387346,-5.8961977043976885,0.4696793208922615,1.8581217179863803,3.7231204567370106,24.245198608817702,63.39446082414524,13.546314862375368,361.22291292363514,0.9943735376053268,0.553312901742056,0.19488328655416826,195.3246488624232,287.6229713673783
924.6202895574716,-1.4689830948877436e-11,-3.820562737926531,0.46968482897087926,3.503721189222671,4.861548527305545,26.25228216050402,141.67552840255425,21.46677183174358,289.8514864085896,0.9999999997748991,0.33786078100085004,0.40916808099480717,197.81173019990354,322.4816441209273
1128.2157003399798,-0.0008698916047145885,-5.207066014099111,0.4469173263127527,3.579621531353708,4.750821430555968,30.262307578284013,89.8079569462749,18.91943863054648,308.2128377181368,1.0088482804781613,0.5980272801115301,0.3152932735531801,194.11499217267954,374.0465631563494
1102.7803005760234,0.002481951331417504,-6.593225382775874,0.4469242997984485,3.360227132168596,4.609020753298569,27.151094198446398,50.04306557508306,14.873057324620417,330.7719272226238,0.993220095501971,0.6629158275489155,0.24703776788537146,191.10018295095637,362.6576523589311
1140.3368877569949,-0.004950573501387955,-4.103753399866169,0.44690758640077227,4.845783359094362,5.655618016306331,30.241674765188222,124.29924372525915,22.19107606488588,276.9108074094314,1.000092997170492,0.408356110236466,0.5061514944994534,194.40299616631097,379.8763149216383
1241.9863056589086,-0.00036379682247405197,-6.608763838101911,0.46512226046647354,4.74511741005348,5.558332391033182,32.83804430052925,101.87633223136282,20.074074195233713,296.8691330500533,1.0093440953318522,0.5444106742466432,0.3934466713558499,195.65753899369005,424.98537005719834
1218.8170332578582,0.0015561313948715527,-7.9092967696805845,0.46518479402033386,4.448689743265359,4.573406681707607,28.800020951246918,59.43177992111109,17.217436512654736,296.9961765759427,0.9941104685639733,0.6192770882132139,0.30427941841576334,191.56813121763082,415.6563593910346
1249.7543569261668,-0.006168545979224387,-7.253474737471619,0.46511085355306364,6.677861383769244,6.301479488044508,35.84397593949306,135.41259551791856,23.516535739926923,262.6461309682973,0.9803707551464997,0.30562783344471767,0.6321009365724318,195.48916812482202,428.37283738747374
1183.7564050344988,-0.0003495132215095183,-8.053005124281018,0.4249276702245228,4.7492561094236905,6.191634743140643,43.59166435144382,75.36384894383373,23.924018784172894,270.4770684225153,1.006222916038243,0.5088670186321829,0.3845866609240207,198.3083211560852,413.3598846524281
1153.8183400575917,3.543424408058993e-11,-9.28689905198952,0.42490913800432545,4.08168940753509,5.8036408831728306,39.80707965030313,45.67726283542001,23.18230466411219,292.28347910761954,0.9999999997785592,0.6296296300006514,0.2615740739965136,193.75576219994298,402.1595380196877
1213.3907057380632,-0.006913817117702569,-8.716624683359608,0.42491667932794064,6.992653389209495,7.799078642437417,47.11226431041113,115.18910401327508,29.552511792054954,255.55584354715006,0.9526186013103877,0.28918403707605933,0.6017331548993551,197.85351741952067,423.8283680638063
1670.9187342750135,-0.0004715640377104379,-9.310319930024562,0.3786728813467054,6.423093459986537,6.9013849741240945,53.27313470956633,67.967241664008,27.01274515045943,272.5945140696436,0.9997807649396814,0.5627941589968237,0.4268925253503554,190.56659923237083,593.8546325688563
1624.504190345579,-0.0024995590453260608,-9.968261474107928,0.37868521613985484,5.729211694986478,6.9688925359395855,48.87921104861473,38.20210746477096,26.832000239780402,291.44284165524306,1.0229188183314384,0.7130894742636709,0.2665185562180698,189.70577588397757,578.5808980643193
1668.369991527371,-0.006818861421794317,-9.780800445514846,0.3787997132180704,9.077472377573422,8.50129458403144,56.340461984877,108.51780348098544,29.044856006815817,249.1418450054977,0.9462568298297667,0.3124921102129773,0.6617486437668123,196.77061288468167,597.6540616004464
890.9660403429052,-0.0016728128842526547,-5.792451781449662,0.43387790099909096,2.3930351626770445,4.234851124065963,26.34450430526369,139.2937073461668,12.292618810031659,367.1938094646548,0.9947507599593522,0.4855151379895119,0.2781815991736104,196.04737644380876,364.1844417944573
930.926039488003,0.00017429654972275083,-5.644242949593411,0.4338778178687612,2.5873147616390124,4.664538094527708,25.74086219402755,146.4692760126388,12.770783434589688,336.8651381424723,1.000826289365967,0.3889346200917779,0.37341189134311864,197.46197340555682,375.32905771877813
1038.9210986746136,0.003203179785669419,-4.001449126936067,0.4338503532927886,6.1251060986513455,8.047404757255087,26.739972620824513,260.7923308718726,23.009733601865722,257.96979718585953,0.6689877304117018,0.1714551891137627,0.5937379922447105,199.60469183948737,400.89281618678285
1032.0767039905695,-1.77279545210407e-12,-4.97758765701275,0.43387681201081674,4.644076916162071,6.051000133111767,26.83064515992641,223.91759570090215,18.37445744964027,283.9161909003442,1.0000000000373463,0.2192982459998024,0.5438596489998223,196.64175529997624,405.3091916975746
1038.8046969523757,-0.032096279296959476,-3.4165207267238626,0.4338566973788801,7.117911418852653,9.73927089971174,26.241094029244472,351.24409101362824,26.946577152764046,276.6159094278348,0.7725999678412319,0.14915947459131557,0.6068576314994956,204.5304876709913,527.7205950638571
1012.8923749953784,-0.00515670176070503,-5.816707627694856,0.4338766868123716,2.91871568178008,4.278586557365808,25.77367995764397,174.39526915924165,13.696858802969896,371.89213366505817,1.017928924566439,0.4946224990684868,0.2709349174644286,200.38217000619625,507.8934643479487
1001.1412149833035,-0.019084846201666537,-6.474905117313571,0.4338875920981116,2.4810616798756513,4.198030916602574,26.44536953918423,158.87236315771412,13.167291858926987,385.0171215697967,1.036582063913278,0.5165185027595269,0.24385975159428863,201.10721546636785,499.4412868583984
1035.0048898873347,-0.14001437602744243,-2.574036075348885,0.4346216352592931,11.94892963364325,15.205965154046856,25.356400854229015,394.8936380296831,36.842724156327925,247.91276480065173,0.35073447222050735,-0.016574782487524697,0.8067979642421185,209.29091807724782,519.836924601134
1151.8605213329456,-0.011411384080270637,-5.267562238842734,0.4338527197954476,4.563443365633277,5.154004331539036,25.96675479134065,262.7176334852006,17.451040055343874,338.2071192635936,0.9891908758913941,0.3141992258238029,0.4477413024923955,192.6515411791661,704.0343758470481
856.8530481611131,0.0005041959614078984,-6.724527270124507,0.4338492750814383,2.2331338580699605,4.222972735862257,25.49092072460129,155.9195846828868,12.55020412353036,431.42708192059825,0.9995570972623743,0.5479495767294521,0.21367737170984713,206.68962635618868,561.9633005826375
1066.859650011328,-0.0038911383781020624,-5.433410809896722,0.4338703677204048,3.893962068915589,4.947570372165764,25.98239306888452,236.61278024678458,16.229652964810164,361.82779904386337,1.0147451887111956,0.3625736266506241,0.3997805076106791,199.10066322436592,665.9816886662469
981.3026666996504,-3.268401174705282e-12,-6.222021867002855,0.4338768120039976,2.8687899049654533,4.284289603966879,26.47931033995116,195.37414390307515,13.192495219807181,412.4943171019179,1.0000000000179967,0.5087719300002711,0.25438596499887633,198.57835860001765,613.6799423989222
1027.1783727154268,0.00823159457159703,-4.919189121640602,0.4338708144579954,5.281604365948687,6.950807474529441,27.163354382787283,240.0085277284473,21.02164239590369,266.0658129885025,0.43244558295799224,0.19950848571496632,0.5655428579577253,197.96315763619344,396.75483383976166
923.4689168949865,-0.0002096960316876808,-5.813341759520703,0.4338758383370048,3.000787890609189,4.660245402680247,25.754937312368735,159.87716134830512,13.582607322445188,328.84999085791844,0.789913194996528,0.3827485805924459,0.3796481664867113,197.60459989232652,372.11334808095205
1031.6165152111084,0.0019179773536073825,-4.824268002302478,0.43387606872093804,3.454853094329925,4.585539294490624,25.554363057888203,182.19432921683241,13.725011633035457,312.51981742313757,0.7985935672755411,0.34814156916855005,0.4143064070974575,194.0585166960986,410.2054105055297
1031.4131488470655,0.001512622010607683,-4.815120748977413,0.4338765701685911,3.507325019598709,4.603377194603603,25.5200600368338,184.43716649952628,13.842460545990011,310.21257181426813,0.7233946163098959,0.3464763474831354,0.41599421448934815,194.08836874006823,410.59558907204166
792.96652392869,-0.00526139533848816,-6.996919424681548,0.43403585293502256,1.5250660938086256,3.1980123963758906,24.636205845849208,75.24260556378304,9.463432318481328,342.02348938917555,1.0119732439371814,0.6054590365237613,0.15446826896095156,198.4111926556264,327.534739675488
1028.3328031400188,0.003956981428901848,-3.9737609705009245,0.43385236897377855,5.555510375234667,7.207138140310229,26.69397128438821,249.52414235546803,20.894050692143818,266.24379470724443,-0.0011111539573966933,0.17180678915159592,0.5910371938839428,200.28495297521116,408.482860763822
1046.7508660076915,-0.0011728733159075723,-4.498577690787114,0.433874271992082,4.149631416878185,5.187152663445331,25.710174119138166,212.03986509466858,15.463713952055514,297.09839898725,0.9526009455200745,0.27956742325939943,0.48171961775488276,195.3165793624286,416.26933457010557
1061.035184056198,3.2369149027822175e-11,-4.9256537980253166,0.4338768120727221,4.11006221155238,5.183546322165612,25.65102041039699,238.53151940744186,15.676715663893773,328.52008940938674,0.9999999997744039,0.33333333299983364,0.4298245609949347,197.37395519985844,539.0187701240907
992.1230253895924,-0.004616446865579382,-5.104036369894062,0.4338754018807753,4.001863001309203,5.949575263360854,26.696459201589388,207.0607516645108,17.269464842985762,296.3705610586278,-0.0651144778617091,0.25806616272943783,0.5029583284431289,197.04676534264453,390.29641241123977
949.1061633106549,-0.002527938682742127,-5.4403488058719365,0.4338760166746214,3.0159852423902445,5.172120540598603,25.584947971629155,161.42031042776551,13.934527811728223,314.420268387049,0.3973871950592748,0.3523687714310924,0.4107331242058275,196.8676412581539,378.5070727723592
1001.6634829538505,-0.002635372217524516,-5.130998688368068,0.4338751086283429,4.3203000687460795,6.171611225310889,26.937585694065756,217.52963495291283,18.2833576190785,289.42347616811395,0.10824971177102971,0.2324140796605965,0.5298543428821025,197.04975027588998,392.52122654805316
985.8022508960958,-0.0016589045593924847,-5.375835198470364,0.4338794549417142,3.7557787578002673,4.7735919354992715,25.503093619931217,185.86888872913576,14.383219512461476,303.38679124447714,0.7971139701124724,0.3561302594354166,0.40832357059294,194.26909096968896,394.9552036700468
973.5565673683639,-0.004822044649075326,-5.132381398673432,0.43387486802961944,3.5046347237512316,5.428104700621939,26.050111733458106,184.59271989030327,15.224348366682872,307.0907954736851,0.0011993978479680756,0.31062138464269345,0.4508345876904567,196.94171570540905,386.3830770807226
1043.0173294601886,0.00040418517656840014,-5.012597993381369,0.43387456298635013,4.697831662948893,5.982160108856881,25.98935489567337,253.23502464403165,17.9770632426352,310.10655932847294,1.0010751330330954,0.28540095386706943,0.4785808663328569,199.9238778355127,532.0787250327458
938.5653512055247,-0.028300568527209195,-7.395444502483787,0.43385454129335826,1.81983544032758,3.98859520265023,24.992127577948157,112.71615703242664,11.899047487062102,436.9027917247805,1.0353639274513464,0.5976816224658157,0.1611180087774301,205.3264002635834,470.5309118282948
1043.042284003075,-9.349828203331079e-12,-5.7084988619652925,0.43387681198075867,3.9053368950835923,5.015114639989013,25.531111110008148,223.09486989988966,15.679782290520956,332.20072780058786,0.9999999999961051,0.3684210530012882,0.3947368419974918,196.90821900008257,528.3628264007755
1045.4613134860997,-0.0004824049735686342,-5.387867108167896,0.43387635398422486,4.940792882352107,6.594210383886483,27.080481404774176,265.82663957766067,19.795015006196685,308.4527387499978,0.9336154088594283,0.2107291986990476,0.5497212305820146,200.07036191118692,533.0722212049028
1003.984889075339,-0.007762686087067667,-6.08446791461325,0.43386662288440003,2.6670828825415978,4.390130339979075,25.62829810410694,163.15825691837847,13.31701415718841,380.99988034462933,1.0301906340090723,0.5095184033966811,0.25292953341287755,201.72660336117048,505.41310105360935
1091.7724704548577,-0.007334453196043339,-5.492376979033894,0.43388197460606914,5.114924788444132,6.570822010508266,26.913603201664078,272.9819390891412,20.7469725518221,308.7571223557736,0.9495393722846751,0.2309056695078724,0.5298143670664192,201.18439016700054,697.0235887306985
1090.3876108876118,0.0021915490055915143,-4.7220611237596914,0.43392005249739785,6.4701788589672615,8.244174549404141,26.37508712322038,323.55592640097393,24.65861833229749,284.9556686275724,0.8878958132156929,0.17324457028967954,0.5886234408212269,203.67394617228655,711.5125356257763
1115.003797316851,-0.009163311697577056,-5.186596240426008,0.43386029082321725,4.663900743824557,5.826313729521062,26.195359326084926,262.90271961928784,18.810311971325376,323.9381822144799,0.9828280149969314,0.29058070683228865,0.4736429616351102,196.1233774027331,696.4768786959113
951.7935422786632,0.00041071736033238514,-6.275242185529599,0.4338701018460676,3.320525903017728,4.747079967666416,25.983331796824306,210.65283419161173,15.50315482716985,390.46102719610406,1.0002783378347022,0.4016024574043779,0.3603109437945773,203.9568498441256,618.2874201361335
1011.3319798793959,0.06024647106847518,-3.781717460283413,0.4341046417589077,8.049623335375667,11.87952236242585,25.419655698369034,390.6333217776097,30.44236123720686,287.4179602658818,0.8707055554458079,0.12809634555242244,0.6323409226320849,208.146160704531,691.8688767303343
960.8845807991311,1.5549471432674267e-12,-5.894119454995416,0.43387681198726324,3.04818903607874,5.039118888041777,25.53111111004891,157.94295330270276,14.368675798902618,319.03335650180185,1.0000000000033913,0.36842105299964356,0.3947368420030962,195.21388450002615,377.42515699770775
1000.8598677415048,-0.0032876488950442304,-5.354383821158576,0.43387722447538285,4.0139264390185065,5.726102237246987,26.243211592282325,202.85957266230676,17.11106220009598,300.33755546251575,0.39347392453051644,0.29220717775741306,0.46969462376589693,195.323314711878,390.4128000148505
1011.5013626797756,0.0022104392755053527,-4.868171254527173,0.4338702471077992,5.608582848008697,7.691297990978388,26.88956893252162,251.45150704036,22.652651111449963,262.15705150838727,0.359457979100285,0.1864277748009614,0.5774239517404337,198.52266632417098,385.34144331883454
